Lyricist,Individual's Song ID,Verse,Label
Sumon Chattapadday,song4,"যুবকরা প্রেম করে, প্রৌঢ়রা ঘর। ঘরে ঘরে হানা দেয় বাজারের দর। মানুষ ভরসা খোঁজে দিনে আর রাতে ছেলে মেয়েগুলো যেন থাকে দুধে-ভাতে।",3
Sumon Chattapadday,song4,"খেলোয়াড় খ্যালে আর দেখোয়ার দ্যাখে এতো দ্যাখে, তবু লোকে পদে পদে ঠ্যাকে। লেখকেরা লেখে আর প্রকাশক ছাপে সাহিত্য মরে পূজো সংখ্যার চাপে।",3
Sumon Chattapadday,song4,"বেকার চাকরী খোঁজে, প্রমোটার প্লট ধর্মের ষাঁড় খোঁজে হিং-টিং-ছট। মানুষ ভরসা খোঁজে দিনে আর রাতে ছেলে মেয়েগুলো যেন থাকে দুধে-ভাতে।",3
Sumon Chattapadday,song4,"নাচিয়েরা নেচে নেয়,বাঁচিয়েরা বাঁচে বাঁচবে কি করে লোকে, নিভে যাওয়া আঁচে ? তবলিয়ে ঠেকা দায়,আঁকিয়েরা রঙ তালে তাল দিয়ে যায়, হ্যাঁ-হ্যাঁ বলা সং…",3
Sumon Chattapadday,song4,থলি হাতে যায় লোকে অলিতে গলিতে জীবন আসলে বাঁধা পাকস্থলীতে। মানুষ ভরসা খোঁজে দিনে আর রাতে ছেলে মেয়েগুলো যেন থাকে দুধে-ভাতে।,3
Sumon Chattapadday,song4,"মানিয়েরা মেনে নেয় একধার থেকে কেউ কেউ যায় তবু প্রতিবাদ রেখে। নাইয়ে স্নান করে ,গাইয়েরা গান বাইয়েরা বেয়ে যান, খাইয়েরা খান।",3
Sumon Chattapadday,song4,"ছেলেরা আড্ডা দেয়,গয়লানি ঘোটে মিছি মিছি কালি দেয় যারা হিংসুটে মানুষ ভরসা খোঁজে দিনে আর রাতে ছেলে মেয়েগুলো যেন থাকে দুধে-ভাতে।",3
Sumon Chattapadday,song4,"বক্তা বুকনি মারে, ভাত মারে কারা ? রাজনীতি দিয়ে ঢাকা তাদের চেহারা। কেউ ছোড়ে হাত বোমা, কেউবা প্রণামী গান ছুড়ে ছুড়ে করি টাকার গোলামী।",3
Sumon Chattapadday,song4,"গোলাম মালিক খোঁজে, মালিক গোলাম গোলাম হয়েও আমি গেয়ে রাখলাম। মানুষ ভরসা খোঁজে দিনে আর রাতে ছেলে মেয়েগুলো যেন থাকে দুধে-ভাতে।",3
Sumon Chattapadday,song5,একলা হতে চাইছে আকাশ মেঘগুলোকে সরিয়ে দিয়ে ভাবনা আমার একলা হতে চাইছে একা আকাশ নিয়ে…,2
Sumon Chattapadday,song5,একলা হতে চাইছে গাছটাও হলদে পাতার আলতো ঝড়ে পাতায় পাতায় বিষন্নতা গাছেরও মন কেমন করে…,2
Sumon Chattapadday,song5,একলা হতে চাইছে বিকেল দিন ফুরানো পথের ধারে রবীন্দ্রনাথ একলা থাকেন অশ্রু নদীর সুদূর পানে…,2
Sumon Chattapadday,song5,একলা হতে চাইছে রাত্রি অন্ধকারের আড়াল থেকে ভাবনা আমার একলা হলো তারায় তারায় আকাশ দেখে…,2
Sumon Chattapadday,song5,কোথায় আকাশ একলা হবে তারার রাজ্য পেরিয়ে গিয়ে ভাবনা আমার একলা হতে চাইছে একা আকাশ নিয়ে…,2
Sumon Chattapadday,song6,ছুটল ছুটিতে দূরপাল্লার ট্রেন ছুটতে ছুটতে এসে গেল আশ্বিন আগে আর পরে ছোটাছুটি ছোটাছুটি মাঝখানে কিছু ছুটি কাটানোর দিন,3
Sumon Chattapadday,song6,মনে পড়ে তাঁর আরেক জনের কথা ধিতাং ধিতাং বোলের ছন্দে সুরে ছোটালেন তিনি গানের অজস্রতা কাটা ছিল তাঁর টিকিট অনেক দূরে,2
Sumon Chattapadday,song6,ছুটির পাখীটা …,3
Susmita Bishas Shathi,song1,"একসাথে দুজনে বৃষ্টিতে ভিজে একাকার ভালবাসা নয়নে আজ তোমার আমার এখন গোধূলী সময়, মন যেন কিছু চায় চলোনা পাখি হয়ে, উড়াল দিই অজানায় আসে যদি কাল বৈশাখী ঝড়, বল তো কি হবে তারপর মনে দুজনারই প্রেমের লহর আসে এখন যদি কোন ঝড়",1
Susmita Bishas Shathi,song1,"ঝড় আসবে আসুক তাকিয়ে থাকতে চাই ঐ দু’নয়নে ভয় করি না কোন ঝড় জানেনা ভালবাসার মানে আজ এই গোধূলি লগন, পাশাপাশি বসে দুজন পাছে কিছু চায় মন এই ভয়ে আছি এখন",1
